"","gene_id","gene_name","logFC","logCPM","LR","PValue","FDR"
"1823","ENSMUSG00000017667","Zfp334",0.194033720293856,6.74297116870766,3.39862292566948,0.0652508719613192,0.520153637371402
"1824","ENSMUSG00000024276","Zfp397",0.201858985844577,6.98293583602658,3.39573854591423,0.0653650847732282,0.520153637371402
"1825","ENSMUSG00000028614","Ndc1",0.19265239812114,6.41305997227507,3.39680184904004,0.0653229563363129,0.520153637371402
"1826","ENSMUSG00000033256","Shf",-0.284710723709084,5.09928734534687,3.39129559476797,0.0655414300698253,0.520153637371402
"1827","ENSMUSG00000039182","AW209491",0.29911414837142,4.13743312424907,3.39276117212591,0.0654832037304795,0.520153637371402
"1828","ENSMUSG00000043639","Rbm20",0.25072014224787,6.70335607991592,3.39285554030539,0.0654794564430638,0.520153637371402
"1829","ENSMUSG00000044641","Pard6b",0.285732766630781,4.64322165316836,3.39093315815954,0.0655558379396197,0.520153637371402
"1830","ENSMUSG00000068154","Insm1",-0.271705150782951,7.34987270441174,3.39092260335161,0.065556257573447,0.520153637371402
"1831","ENSMUSG00000092074","Dynlt1a",-0.532625872244899,2.6187608417594,3.39572643951839,0.0653655645997604,0.520153637371402
"1832","ENSMUSG00000029385","Ccng2",0.210786008139905,7.1082420277953,3.383270828829,0.0658612297468363,0.521876463196158
"1833","ENSMUSG00000030161","Gabarapl1",-0.175120660676046,6.32890880327013,3.38187368954416,0.0659170780537548,0.521876463196158
"1834","ENSMUSG00000031954","Cfdp1",-0.289389895373347,6.92270592414305,3.38223066033802,0.0659028039351234,0.521876463196158
"1835","ENSMUSG00000038292","Ccdc155",-0.726267863609948,0.683433403846512,3.38216980662684,0.0659052370467175,0.521876463196158
"1836","ENSMUSG00000006456","Rbm14",0.170506388719385,6.27913898965546,3.37889881865596,0.0660361620909896,0.52253451136051
"1837","ENSMUSG00000022441","Efcab6",-0.774714834358467,0.487279137457004,3.3750525045924,0.0661904706514821,0.522946259256892
"1838","ENSMUSG00000027435","Cd93",-0.650209617239916,2.16491823189981,3.374014485991,0.0662321804124919,0.522946259256892
"1839","ENSMUSG00000103286","Gm5850",-0.714746726659322,1.36030845815884,3.37461031733352,0.0662082352305492,0.522946259256892
"1840","ENSMUSG00000106978","N4bp2os",0.501508806082321,2.26657455932492,3.37462973421461,0.0662074550633825,0.522946259256892
"1841","ENSMUSG00000024805","Pcgf5",0.242730674261443,5.85337685942517,3.36853537063887,0.0664528084120483,0.52368145841131
"1842","ENSMUSG00000041264","Uspl1",0.17109763615975,6.22370533396979,3.36959709268621,0.066409994718122,0.52368145841131
"1843","ENSMUSG00000047033","Pcdhb15",0.824245123342459,-0.121451700163254,3.36812212871826,0.0664694802664135,0.52368145841131
"1844","ENSMUSG00000087589","D430040D24Rik",-0.546774334836486,1.49991274135829,3.37068476032777,0.0663661653257978,0.52368145841131
"1845","ENSMUSG00000003411","Rab3b",-0.529439317101714,1.72779885229494,3.36667684511274,0.0665278240152866,0.523857033763731
"1846","ENSMUSG00000029088","Kcnip4",0.666976298043664,0.736797104769943,3.36335508156083,0.0666621256743053,0.524630206823568
"1847","ENSMUSG00000028932","Psmc2",-0.171708832234637,7.03851837600292,3.35812752488083,0.0668740670763385,0.525444265270441
"1848","ENSMUSG00000046056","Sbsn",-0.752480307141142,1.02837233324138,3.35877176939577,0.0668479085482197,0.525444265270441
"1849","ENSMUSG00000051989","Smim11",-0.313130592299864,4.2164807025294,3.35878521378115,0.066847362776718,0.525444265270441
"1850","ENSMUSG00000050945","Zfp438",0.373546354647262,3.96258635611837,3.35712423768283,0.0669148257456539,0.525480318071816
"1851","ENSMUSG00000025158","Rfng",-0.236135200146245,5.41993022900445,3.35344726047202,0.0670644304736259,0.526086417883821
"1852","ENSMUSG00000041498","Kif14",0.198584771811398,5.78255841933639,3.35411445999453,0.0670372576859749,0.526086417883821
"1853","ENSMUSG00000020607","Fam84a",-0.434795058878062,3.55287831721793,3.35132388925939,0.0671509865914026,0.5262453454248
"1854","ENSMUSG00000043460","Elfn2",-0.770484232098002,2.84664294210827,3.34985731128538,0.0672108391960787,0.5262453454248
"1855","ENSMUSG00000044763","Trmt10c",0.226145453003816,5.59823127893507,3.34860455659407,0.0672620105977657,0.5262453454248
"1856","ENSMUSG00000057469","E2f6",0.175152471275712,6.02191055791566,3.34851171881677,0.0672658044089933,0.5262453454248
"1857","ENSMUSG00000078851","Hist3h2a",0.367870751051179,3.44266526968416,3.35064225843671,0.0671787975811054,0.5262453454248
"1858","ENSMUSG00000019838","Slc16a10",0.635640745025659,1.03202819269476,3.34133298137492,0.0675598569188969,0.526271710177464
"1859","ENSMUSG00000020089","Ppa1",-0.172662654471416,6.75334245620653,3.34428846916171,0.0674386293798002,0.526271710177464
"1860","ENSMUSG00000036333","Kidins220",-0.183974133937783,7.98443972902195,3.34049330063243,0.0675943412337455,0.526271710177464
"1861","ENSMUSG00000036751","Cox6b1",-0.231240869626469,6.77949719027793,3.34482100845759,0.0674168105356551,0.526271710177464
"1862","ENSMUSG00000044365","Cxxc4",0.289200343810664,5.03822421169017,3.34368452960025,0.0674633827221498,0.526271710177464
"1863","ENSMUSG00000051329","Nup160",0.23066132835946,6.3290416823952,3.34693789171864,0.0673301535902242,0.526271710177464
"1864","ENSMUSG00000079480","Pin4",-0.400552054598186,4.00616522628987,3.34047248699127,0.0675951962548973,0.526271710177464
"1865","ENSMUSG00000083878","Gm12034",-0.950111587725601,-0.597682274679082,3.34050612512286,0.0675938144114233,0.526271710177464
"1866","ENSMUSG00000089857","Zfp882",0.223111844062784,5.0172864606351,3.34530746172106,0.0673968864918133,0.526271710177464
"1867","ENSMUSG00000035759","Bbs10",0.453524931710694,2.51480016706121,3.33743277204583,0.0677201915086965,0.526962475757012
"1868","ENSMUSG00000025949","Pikfyve",0.222782027656401,6.31773402212958,3.33646638271762,0.0677599818791983,0.526989837655778
"1869","ENSMUSG00000006289","Osgep",-0.198129163896516,5.62477778878392,3.32943509278981,0.0680502437471541,0.527409956121518
"1870","ENSMUSG00000022747","St3gal6",0.654347314365935,1.40607956804733,3.33100682701214,0.0679852450909522,0.527409956121518
"1871","ENSMUSG00000022812","Gsk3b",0.168012931020922,8.75894149248568,3.33155625608423,0.0679625392579574,0.527409956121518
"1872","ENSMUSG00000033184","Tmed7",0.284502721558498,7.12374668668473,3.33318626088423,0.0678952250008849,0.527409956121518
"1873","ENSMUSG00000052957","Gas1",0.19533417928422,7.12270111972155,3.32949112480713,0.0680479254158844,0.527409956121518
"1874","ENSMUSG00000070000","Fcho1",-0.204448085563635,5.79722091624683,3.33024126611966,0.0680168963639534,0.527409956121518
"1875","ENSMUSG00000084131","Rpl3-ps2",-0.746272539175264,0.894598110901514,3.3287754849422,0.0680775414492422,0.527409956121518
"1876","ENSMUSG00000087396","4933407K13Rik",0.312109359716806,3.96295721658171,3.3281261752954,0.0681044244000529,0.527409956121518
"1877","ENSMUSG00000018427","Ypel2",0.30136954603871,4.62631741212906,3.3258566084323,0.0681984790456539,0.527575880498008
"1878","ENSMUSG00000095930","Nim1k",-0.274827042762198,4.5106632264673,3.32631797946267,0.068179347815847,0.527575880498008
"1879","ENSMUSG00000051736","Fam229b",-0.452570660840363,2.31357785420907,3.32294855630737,0.0683191966671995,0.528228466833994
"1880","ENSMUSG00000020173","Cobl",0.876592735529872,1.18476464089181,3.31600216804199,0.0686084776527053,0.529619534186239
"1881","ENSMUSG00000023904","Hcfc1r1",-0.301131871416338,4.18140554883795,3.31611499589865,0.0686037685047571,0.529619534186239
"1882","ENSMUSG00000031149","Praf2",-0.251550471111249,4.82925148916813,3.31692594611555,0.0685699316759039,0.529619534186239
"1883","ENSMUSG00000020648","Dus4l",0.349669973986174,3.7027465559144,3.3125615843215,0.0687522450499232,0.529884676968321
"1884","ENSMUSG00000031189","Aff2",0.293383552923646,4.19488246690516,3.3137689964561,0.0687017557485496,0.529884676968321
"1885","ENSMUSG00000047777","Phf13",0.21472100080224,5.29109823570761,3.31314831712671,0.0687277051991795,0.529884676968321
"1886","ENSMUSG00000080242","Atp6v0c-ps2",0.958547340490275,2.27354042040629,3.31120526403142,0.0688090084591549,0.530040972902758
"1887","ENSMUSG00000005124","Wisp1",0.719574445653651,1.02593538590512,3.29597400907314,0.0694499070323848,0.530285911162926
"1888","ENSMUSG00000005625","Psmd4",-0.186247613181319,7.18971800489854,3.29476436403417,0.0695010794177639,0.530285911162926
"1889","ENSMUSG00000007041","Clic1",-0.211658100104883,6.51804101119099,3.29956851486845,0.0692980841722692,0.530285911162926
"1890","ENSMUSG00000019970","Sgk1",0.469900923930826,2.39802001947477,3.2893846528954,0.0697291501438073,0.530285911162926
"1891","ENSMUSG00000021876","Rnase4",0.798405191641461,0.349907628159474,3.29128063654981,0.069648679379435,0.530285911162926
"1892","ENSMUSG00000024084","Qpct",-0.797539624329823,1.26055167918585,3.2918679608431,0.069623771891714,0.530285911162926
"1893","ENSMUSG00000024240","Epc1",0.178720443791552,7.16431571361631,3.29885602854473,0.0693281495476745,0.530285911162926
"1894","ENSMUSG00000027570","Col9a3",-0.321877032944736,3.91372150580241,3.29909127749994,0.0693182210092865,0.530285911162926
"1895","ENSMUSG00000027605","Acss2",-0.289759124102261,4.44169003587657,3.2888154085821,0.0697533298618083,0.530285911162926
"1896","ENSMUSG00000028780","Sema3c",-0.298220035883176,4.52460208459865,3.28973062420219,0.0697144587488778,0.530285911162926
"1897","ENSMUSG00000029591","Ung",0.219763930548808,5.42846814171457,3.30665682716835,0.0689997315633623,0.530285911162926
"1898","ENSMUSG00000030104","Edem1",0.214368342245096,5.37500562684231,3.29943400457246,0.0693037591459282,0.530285911162926
"1899","ENSMUSG00000030641","Ddias",0.301900474727191,4.53662688740724,3.28895359497375,0.0697474593112037,0.530285911162926
"1900","ENSMUSG00000033596","Rfwd3",0.173567227596778,6.93577203811312,3.29544033159812,0.0694724785579756,0.530285911162926
"1901","ENSMUSG00000034551","Hdx",0.37343969511136,3.39322387441589,3.29536896227101,0.0694754976702664,0.530285911162926
"1902","ENSMUSG00000035697","Arhgap45",-1.25576471355519,-0.355962611485405,3.30811444466634,0.0689385498586691,0.530285911162926
"1903","ENSMUSG00000040896","Kcnd3",-0.290808101296804,5.5055152369484,3.29616411364879,0.0694418685848392,0.530285911162926
"1904","ENSMUSG00000042197","Zfp451",0.198259497334744,7.47902535799281,3.28950533257884,0.0697240252011601,0.530285911162926
"1905","ENSMUSG00000044950","Pwwp2a",0.213723268065811,5.74283981118085,3.29994462578122,0.0692822187361277,0.530285911162926
"1906","ENSMUSG00000046311","Zfp62",0.186907793196839,7.16862334971063,3.30525914245262,0.0690584522301427,0.530285911162926
"1907","ENSMUSG00000046994","Mars2",0.28696865416028,4.76766868570443,3.29252075874673,0.0695960989603869,0.530285911162926
"1908","ENSMUSG00000059159","Gm8129",-0.881611011487984,-0.112515554264332,3.29183110396344,0.0696253346528374,0.530285911162926
"1909","ENSMUSG00000059851","Kmt5c",-0.19606300223846,6.01313476527077,3.29526671910052,0.0694798230729181,0.530285911162926
"1910","ENSMUSG00000090290","Tarbp1",0.269082902363834,4.72232185782718,3.2926947815393,0.0695887239012428,0.530285911162926
"1911","ENSMUSG00000091754","Gm3636",0.735199096430135,2.00477011412218,3.30185485528838,0.0692016997666222,0.530285911162926
"1912","ENSMUSG00000017943","Gdap1l1",-0.2934112633901,4.50972020256176,3.28653695243695,0.0698502014577364,0.530744626975939
"1913","ENSMUSG00000033054","Npat",0.202876101335168,6.28336047492295,3.28543998801451,0.0698968917154183,0.530821768343752
"1914","ENSMUSG00000010406","Mrpl52",-0.255684723500057,4.77623480998042,3.27447204124203,0.0703655637270525,0.531471989494618
"1915","ENSMUSG00000024534","Sncaip",-0.189171354244489,7.00916364693843,3.27375686161761,0.0703962407601562,0.531471989494618
"1916","ENSMUSG00000030982","Vps35l",-0.175186966665926,6.48634910713276,3.28039603969775,0.0701120085028527,0.531471989494618
"1917","ENSMUSG00000033597","Caskin1",-0.238748945729125,5.17481271493499,3.27542609142803,0.0703246628269936,0.531471989494618
"1918","ENSMUSG00000041702","Btbd7",0.186066888092468,7.29342469299762,3.27698710592584,0.0702577957776885,0.531471989494618
"1919","ENSMUSG00000043467","Zbtb37",0.249668525227504,5.43646594433895,3.27848393683387,0.0701937420147083,0.531471989494618
"1920","ENSMUSG00000048376","F2r",0.177265051434903,7.69153313119088,3.27666087814001,0.0702717643226131,0.531471989494618
"1921","ENSMUSG00000054409","Tmem74",-0.288897764902518,4.94108720424737,3.27316819403088,0.0704215019119727,0.531471989494618
"1922","ENSMUSG00000066442","Mthfs",0.741539534412035,0.321877457856636,3.27661343119077,0.0702737961717817,0.531471989494618
"1923","ENSMUSG00000080775","Gm6368",-0.740333085937197,1.18237204245404,3.27410191761259,0.0703814380833955,0.531471989494618
"1924","ENSMUSG00000085282","Gm15663",-0.57235239374431,1.46662955073876,3.28109995714205,0.0700819449719989,0.531471989494618
"1925","ENSMUSG00000095597","Gm6472",0.765407437334523,4.12128173257856,3.27659154842497,0.070274733291787,0.531471989494618
"1926","ENSMUSG00000053470","Kdm3a",0.167213606550484,8.06766724353076,3.26969598551813,0.0705707004472399,0.532321462148235
"1927","ENSMUSG00000100441","Gm7266",-0.905395366226078,-0.0724856214318589,3.2669906764984,0.0706871804671731,0.532923382370052
"1928","ENSMUSG00000002477","Snrpd1",-0.241386935043819,7.03913421818184,3.26367865109006,0.0708300637952176,0.533723634241142
"1929","ENSMUSG00000028291","Akirin2",0.195859740361517,6.67567445347649,3.26243868456666,0.0708836364799843,0.533850425495704
"1930","ENSMUSG00000027956","Tmem144",0.380713987446863,3.00600174251714,3.26057434452607,0.0709642669063909,0.534180761459092
"1931","ENSMUSG00000074607","Tox2",0.426958930713251,3.12355366012744,3.2579352643173,0.0710785719437241,0.534685185150411
"1932","ENSMUSG00000089762","Ier5l",0.368479402486504,4.1796881564435,3.2573283776948,0.0711048855802997,0.534685185150411
"1933","ENSMUSG00000090015","Gm15446",0.325293207934718,4.40461188315589,3.25559629415801,0.071180043384635,0.534973445572673
"1934","ENSMUSG00000074807","Gm10762",0.418940522985967,3.40264864008569,3.25357119609241,0.071268023505371,0.535357727759064
"1935","ENSMUSG00000100033","Gm8337",-0.688079275607179,1.5339947499788,3.25260489405664,0.0713100454325619,0.535396558162408
"1936","ENSMUSG00000085558","4930412C18Rik",-1.04616133892866,0.461294386211569,3.25030205635599,0.071410296849352,0.535872310241418
"1937","ENSMUSG00000016257","Prelid3b",-0.182342395007952,5.78860966257696,3.24817720084995,0.0715029340058692,0.536290462177216
"1938","ENSMUSG00000037808","Fam76b",0.213002199692497,6.44694118758728,3.24454911354256,0.0716614052820466,0.536993011357104
"1939","ENSMUSG00000114642","Gm5461",-0.822619973708925,0.335577069776733,3.24434048853256,0.0716705292553293,0.536993011357104
"1940","ENSMUSG00000027079","Clp1",0.283422974710595,4.62385370946885,3.24278767063857,0.0717384790864574,0.537225064004151
"1941","ENSMUSG00000056851","Pcbp2",-0.168279776636617,8.44876493110483,3.24188958501615,0.0717778099737526,0.537242670426934
"1942","ENSMUSG00000028863","Meaf6",-0.172654700468236,6.16598200876048,3.23952420215614,0.0718815105386918,0.537741804895013
"1943","ENSMUSG00000019878","Hsf2",0.205314072577161,7.07601330941884,3.23679343132892,0.0720014298316706,0.538087154170312
"1944","ENSMUSG00000022774","Ncbp2",-0.166965131414516,6.83337383646908,3.23678614126207,0.0720017502551684,0.538087154170312
"1945","ENSMUSG00000006724","Cyp27b1",-0.848844260142877,-0.445130540545129,3.23435450977104,0.0721087141688694,0.53833268214046
"1946","ENSMUSG00000045767","B230219D22Rik",0.245467673721887,7.128560524493,3.23495064793184,0.0720824751683291,0.53833268214046
"1947","ENSMUSG00000001962","Fam50a",-0.210247111171169,5.75834421348896,3.23112921843999,0.0722508529590456,0.538710407318267
"1948","ENSMUSG00000003273","Car11",-0.480700601051905,2.43374002445144,3.22816401354803,0.0723817948158905,0.538710407318267
"1949","ENSMUSG00000027620","Rbm39",0.174656292093518,9.22069332609355,3.22910237299294,0.0723403298646108,0.538710407318267
"1950","ENSMUSG00000035623","Rsf1",0.199058860554035,7.59230944817985,3.22890957346921,0.0723488473590868,0.538710407318267
"1951","ENSMUSG00000041261","Car8",0.712960101693678,0.302270269426885,3.22875838658799,0.0723555272431745,0.538710407318267
"1952","ENSMUSG00000083678","Gm12989",-0.947786912838741,-0.238683608287696,3.23194854967251,0.0722147165381337,0.538710407318267
"1953","ENSMUSG00000038352","Arl5c",-0.837481388770707,0.0716540805403453,3.2272281064332,0.0724231767907091,0.538742402670467
"1954","ENSMUSG00000038774","Ascc3",0.217830003052522,5.8879792401218,3.2256103592051,0.0724947667835991,0.538998962043054
"1955","ENSMUSG00000022508","Bcl6",-0.492674252105116,1.80848261975642,3.22366931945578,0.0725807635805363,0.539086571215763
"1956","ENSMUSG00000025962","Fastkd2",0.239634256902049,4.96533345490785,3.22430242452741,0.0725527021595094,0.539086571215763
"1957","ENSMUSG00000033386","Frrs1",0.390991255818347,3.38464572584458,3.22044078950211,0.0727240444249211,0.539874766175398
"1958","ENSMUSG00000082510","Gm11793",-0.957248545066616,0.0666437087300859,3.21781449154504,0.0728408222378564,0.540189619944654
"1959","ENSMUSG00000087413","Gm11266",-0.295114134199151,4.79181287552136,3.21811431079218,0.0728274806700743,0.540189619944654
"1960","ENSMUSG00000023066","Rttn",0.278557738399374,4.92100224043195,3.21391107915514,0.0730147585059552,0.540776506901029
"1961","ENSMUSG00000057329","Bcl2",-0.222526661934851,5.48273786831218,3.21353300801873,0.0730316290294479,0.540776506901029
"1962","ENSMUSG00000074406","Zfp628",0.242831786194373,5.0309689363244,3.21470736730479,0.0729792397196506,0.540776506901029
"1963","ENSMUSG00000044813","Shb",-0.353637913527463,3.87876198260572,3.21090151234415,0.0731491691725694,0.541370927019403
"1964","ENSMUSG00000005802","Slc30a4",0.302801770079234,4.93967630606776,3.20775492226375,0.0732899833834726,0.541585390943586
"1965","ENSMUSG00000041219","Arhgap11a",0.222804267103003,7.09416561626257,3.20784435776196,0.0732859770090184,0.541585390943586
"1966","ENSMUSG00000109460","Gm45591",-0.906773495701954,-0.0325586734064433,3.20778828241519,0.0732884889464882,0.541585390943586
"1967","ENSMUSG00000021365","Nedd9",0.185041308826568,7.31694527110729,3.20630982651352,0.0733547508342905,0.541788418973347
"1968","ENSMUSG00000002732","Fkbp7",0.464292997804515,2.44563045146979,3.19878359487961,0.0736930619121361,0.541856390713867
"1969","ENSMUSG00000022265","Ank",0.267321599111962,4.53761036878684,3.2020160403136,0.0735475557955239,0.541856390713867
"1970","ENSMUSG00000031601","Cnot7",0.207566412080418,7.52152439594371,3.19719635701438,0.0737646233164034,0.541856390713867
"1971","ENSMUSG00000038570","Saxo2",-0.703534343857088,0.568743575215369,3.19720998507833,0.0737640085710371,0.541856390713867
"1972","ENSMUSG00000046318","Ccbe1",-1.24805927103418,-0.114495323114482,3.19961914685402,0.0736554205785002,0.541856390713867
"1973","ENSMUSG00000054252","Fgfr3",0.20135857586646,8.35418910689254,3.2032983009548,0.0734899212334442,0.541856390713867
"1974","ENSMUSG00000056216","Cebpg",0.181441040317389,7.06023195342179,3.20062622740539,0.0736100793631469,0.541856390713867
"1975","ENSMUSG00000056413","Adap1",-0.788233441417987,0.277652652809595,3.19698351659317,0.0737742250022046,0.541856390713867
"1976","ENSMUSG00000066838","Zfp772",0.322721753979106,3.92806746352197,3.20505023512075,0.0734112543022428,0.541856390713867
"1977","ENSMUSG00000095588","Gm12350",-0.799615280741788,0.296748026789498,3.19961952826555,0.0736554034007527,0.541856390713867
"1978","ENSMUSG00000106847","Peg13",-0.174140000172339,6.18626126241113,3.20073101328283,0.073605363369034,0.541856390713867
"1979","ENSMUSG00000027957","Slc35a3",0.32656296326116,4.84757015279104,3.18853003438175,0.0741566665678466,0.542471325225416
"1980","ENSMUSG00000028295","Smim8",-0.352562553696538,3.58754126169024,3.18987317921658,0.0740957597919169,0.542471325225416
"1981","ENSMUSG00000042410","Agps",0.216997330846829,6.47767177800895,3.19064059943892,0.0740609841623524,0.542471325225416
"1982","ENSMUSG00000056367","Actr3b",-0.233666419393136,5.42319767942731,3.19236207309893,0.0739830393441153,0.542471325225416
"1983","ENSMUSG00000061458","Nol10",0.200469912159968,5.77529661610554,3.19332830799836,0.0739393287872979,0.542471325225416
"1984","ENSMUSG00000063754","Gm10136",-0.804369761001286,0.859724625969051,3.18871807786836,0.0741481362387606,0.542471325225416
"1985","ENSMUSG00000069171","Nr2f1",0.184033944998165,8.26669107960848,3.19156240826516,0.0740192355794185,0.542471325225416
"1986","ENSMUSG00000072704","Smim10l1",0.246459905678227,5.77445983053016,3.19128475769067,0.0740318076726272,0.542471325225416
"1987","ENSMUSG00000021198","Unc79",-0.318142278748401,4.12374189066174,3.18426796352612,0.0743502922940598,0.543067393890448
"1988","ENSMUSG00000074925","Ptar1",0.351224080566947,3.46136518229635,3.18498505359302,0.0743176769725266,0.543067393890448
"1989","ENSMUSG00000097333","Zfp87",0.291517539999771,4.49394237278088,3.18520670372136,0.0743075987947243,0.543067393890448
"1990","ENSMUSG00000025794","Rpl14",-0.167027415462152,8.83379524177435,3.18088147835203,0.0745045272167393,0.543645492417029
"1991","ENSMUSG00000027806","Tsc22d2",0.21661412816797,5.52100866365248,3.17924635254896,0.0745791207590266,0.543645492417029
"1992","ENSMUSG00000029998","Pcyox1",0.168085511701169,7.03456470631563,3.17925673199513,0.0745786470015239,0.543645492417029
"1993","ENSMUSG00000056596","Trnp1",-0.711047697050643,0.870514036424854,3.1802969704938,0.0745311829391311,0.543645492417029
"1994","ENSMUSG00000063511","Snrnp70",-0.159866719804152,8.89228120457914,3.17702415672943,0.0746806247095404,0.544112395075328
"1995","ENSMUSG00000024617","Camk2a",0.273163355983076,4.59832359526095,3.17596555179687,0.0747290311131127,0.54419216241168
"1996","ENSMUSG00000068749","Psma5",-0.176992902604802,7.0254550818424,3.17362289095253,0.0748362728739217,0.544700086328825
"1997","ENSMUSG00000061689","Dlgap4",-0.183008110923137,7.3458698521733,3.17064906092246,0.074972646319331,0.545419432011638
"1998","ENSMUSG00000083344","Gm7363",-0.86522492922135,0.425305047287684,3.16913305838732,0.0750422696422753,0.545652699380869
"1999","ENSMUSG00000006398","Cdc20",0.17912560569087,7.33204842593075,3.1659543692672,0.0751884784457139,0.546084174773219
"2000","ENSMUSG00000023087","Noct",0.279468200173986,4.62403357073729,3.16691630368804,0.0751442004931636,0.546084174773219
"2001","ENSMUSG00000103921","Gm5841",1.18498484625583,0.668478664822469,3.16539206042768,0.0752143745678147,0.546084174773219
"2002","ENSMUSG00000084314","Rps15a-ps3",-0.804816085379226,0.38003893638975,3.16386802272301,0.0752846095767957,0.546137654415722
"2003","ENSMUSG00000090386","Mir99ahg",-0.322767347282467,4.48274344694414,3.16360095320367,0.0752969246830046,0.546137654415722
"2004","ENSMUSG00000064345","mt-Nd2",0.226266272079313,10.04952716312,3.1622710028949,0.0753582835701525,0.546309951949688
"2005","ENSMUSG00000002015","Bcap31",-0.213378830737623,5.08088298369333,3.15980699139048,0.0754721057835039,0.546593254949416
"2006","ENSMUSG00000025868","Higd2a",-0.2291188996061,5.14449443825019,3.15654437157561,0.0756231031420929,0.546593254949416
"2007","ENSMUSG00000026039","Sgo2a",0.267523888256798,4.67549949634436,3.15934188754246,0.0754936114463233,0.546593254949416
"2008","ENSMUSG00000030096","Slc6a6",0.181716650482658,6.25218407671875,3.15761295158988,0.0755736124530017,0.546593254949416
"2009","ENSMUSG00000074280","Gm6166",-1.40720718548042,4.2639019811851,3.15718892302154,0.0755932469335517,0.546593254949416
"2010","ENSMUSG00000108986","Gm32061",0.650978948897333,0.989435599525279,3.15788961985282,0.0755608043895552,0.546593254949416
"2011","ENSMUSG00000082419","Gm11425",-0.854799065106933,0.578047301410128,3.15483450293474,0.0757023672280961,0.546894078115256
"2012","ENSMUSG00000117234","AC154707.1",0.77846857176391,0.970463242817054,3.15392334073198,0.0757446422808411,0.546927516429453
"2013","ENSMUSG00000033502","Cdc14a",0.200070158297772,5.83995991961086,3.15247764993982,0.0758117698496279,0.54714028433949
"2014","ENSMUSG00000024576","Csnk1a1",0.170442483173882,9.03161827427768,3.15044297710665,0.0759063538885493,0.547365663358049
"2015","ENSMUSG00000050908","Tvp23a",-0.259102952524427,4.50823192270493,3.15018508008495,0.0759183515739585,0.547365663358049
"2016","ENSMUSG00000039830","Olig2",-0.600324445498287,1.27806790236146,3.14702770149232,0.0760654020505463,0.548153849697588
"2017","ENSMUSG00000025608","Podxl",-0.206168883331934,6.57206193951648,3.14378162243224,0.0762169028917555,0.548158002579913
"2018","ENSMUSG00000032384","Csnk1g1",0.180207162983549,5.89197367294018,3.14606032633568,0.076110517443804,0.548158002579913
"2019","ENSMUSG00000037003","Tns2",0.527218482712101,1.99706958919644,3.14408815931443,0.0762025823567419,0.548158002579913
"2020","ENSMUSG00000053536","Cstf2t",0.167439430962437,6.94810995399394,3.14411846571884,0.0762011666845002,0.548158002579913
"2021","ENSMUSG00000004567","Mcoln1",-0.193549691551165,5.67768349206415,3.14155913359704,0.0763208178528397,0.548633766336494
"2022","ENSMUSG00000004035","Gstm7",-0.338761063685452,3.88176242351823,3.1354921910793,0.0766052608453809,0.549319461777737
"2023","ENSMUSG00000025362","Rps26",-0.194137175970378,8.49213381900133,3.13771694476253,0.076500823185861,0.549319461777737
"2024","ENSMUSG00000026058","Khdrbs2",0.357599353037645,3.58413122647198,3.13567748131106,0.0765965568286544,0.549319461777737
"2025","ENSMUSG00000035585","Tsen34",-0.196437510650816,6.3032897335777,3.13686297855156,0.0765408932068822,0.549319461777737
"2026","ENSMUSG00000038797","Zscan2",0.280256044370186,4.54986340669312,3.13854483213447,0.076461998375863,0.549319461777737
"2027","ENSMUSG00000039976","Tbc1d16",-0.166425452037632,7.23107760410906,3.1333363283332,0.0767066108117287,0.549419230291611
"2028","ENSMUSG00000048347","Pcdhb18",0.544989293979708,1.39426527624597,3.13285124494607,0.0767294350924522,0.549419230291611
"2029","ENSMUSG00000049657","Zbtb5",0.162508882566036,6.2712874163713,3.13278340053592,0.0767326279089811,0.549419230291611
"2030","ENSMUSG00000021643","Serf1",-0.287699445007345,4.56294436419953,3.1277454628107,0.0769701173394174,0.550329327645794
"2031","ENSMUSG00000024174","Pot1b",0.305009236548874,5.03309857426129,3.12809044227342,0.0769538297475355,0.550329327645794
"2032","ENSMUSG00000075054","Yae1d1",0.211021604933862,5.42467792716394,3.12767647074002,0.0769733751222642,0.550329327645794
"2033","ENSMUSG00000020594","Pum2",0.206997599598981,8.63215489026407,3.12462040683147,0.0771178303535274,0.55034660761237
"2034","ENSMUSG00000062753","AI413582",-0.612972792059582,0.986099319773537,3.12584856199052,0.0770597424146856,0.55034660761237
"2035","ENSMUSG00000085037","4933421O10Rik",-0.517673319406463,1.59942550083168,3.12441987875218,0.0771273191835618,0.55034660761237
"2036","ENSMUSG00000096979","Gm26880",-0.831524829249468,0.0752525745997249,3.1259850655202,0.0770532891269792,0.55034660761237
"2037","ENSMUSG00000027487","Cdk5rap1",-0.350373450856551,4.11115322673034,3.12287165713963,0.0772006221016571,0.550599233133468
"2038","ENSMUSG00000015709","Arnt2",-0.164273121205872,7.55878160737542,3.12132380654301,0.0772739823800088,0.550852019635313
"2039","ENSMUSG00000029103","Lrpap1",-0.195518961279287,6.32029761951648,3.1175757490038,0.0774519321895914,0.551849765007545
"2040","ENSMUSG00000039067","Psmd7",-0.169130710888564,7.28984132002282,3.11517911847088,0.0775659501892585,0.552179649019579
"2041","ENSMUSG00000085227","6330418K02Rik",-0.934718182343889,-0.123715722615013,3.11500486484039,0.0775742472225332,0.552179649019579
